"id","import_id","time","import_time","project_code","product_name","part_no","origin","quantity","seri_number","deleted","statistical_id"
945,"4513657244",2025-11-10 14:26:04.296,2025-11-10 14:26:04.296,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1.25A
SIRIUS Circuit breaker
","1P3RV2011-0KA10",Siemens,1,SG/250924328244,false,
944,"4513657244",2025-11-10 14:25:48.850,2025-11-10 14:25:48.850,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697694,false,
943,"4513657244",2025-11-10 14:25:35.761,2025-11-10 14:25:35.761,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1.25A
SIRIUS Circuit breaker
","1P3RV2011-0KA10",Siemens,1,SG/250924328229,false,
942,"4513657244",2025-11-10 14:20:33.406,2025-11-10 14:20:33.406,ES755-A2501,,"1P3RV2031-4UA10",,1,SG/250802816552,false,
940,"4513657244",2025-11-10 14:19:51.265,2025-11-10 14:19:51.265,ES755-A2501,,"1P3RV2031-4UA10",,1,SG/250802816543,false,
939,"4513657244",2025-11-10 14:19:46.292,2025-11-10 14:19:46.292,ES755-A2501,,"1P3RV2031-4UA10",,1,SG/250802816551,false,
938,"4513657244",2025-11-10 14:19:41.251,2025-11-10 14:19:41.251,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527637,false,
937,"4513657244",2025-11-10 14:19:38.531,2025-11-10 14:19:38.531,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527276,false,
936,"4513657244",2025-11-10 14:19:35.737,2025-11-10 14:19:35.737,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697612,false,
935,"4513657244",2025-11-10 14:19:32.830,2025-11-10 14:19:32.830,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250918696989,false,
934,"4513657244",2025-11-10 14:19:25.689,2025-11-10 14:19:25.689,ES755-A2501,,"1P3RV2031-4UA10",,1,SG/250802816554,false,
933,"4513657244",2025-11-10 14:19:20.292,2025-11-10 14:19:20.292,ES755-A2501,,"1P3RV2031-4UA10",,1,SG/250802816550,false,
931,"4513657244",2025-11-10 14:19:08.049,2025-11-10 14:19:08.049,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916529734,false,
930,"4513657244",2025-11-10 14:18:48.427,2025-11-10 14:18:48.427,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697608,false,
929,"4513657244",2025-11-10 14:18:28.593,2025-11-10 14:18:28.593,ES755-A2501,"","1P3RV2031-4UA10","",1,SG/250802816541,false,
928,"4513657244",2025-11-10 14:18:23.117,2025-11-10 14:18:23.117,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527976,false,
927,"4513657244",2025-11-10 14:18:19.528,2025-11-10 14:18:19.528,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527601,false,
926,"4513657244",2025-11-10 14:18:15.943,2025-11-10 14:18:15.943,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697619,false,
925,"4513657244",2025-11-10 14:18:12.207,2025-11-10 14:18:12.207,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697613,false,
924,"4513657244",2025-11-10 14:17:53.539,2025-11-10 14:17:53.539,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697695,false,
923,"4513657244",2025-11-10 14:17:50.359,2025-11-10 14:17:50.359,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1.25A
SIRIUS Circuit breaker
","1P3RV2011-0KA10",Siemens,1,SG/250924328232,false,
922,"4513657244",2025-11-10 14:17:40.863,2025-11-10 14:17:40.863,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697693,false,
921,"4513657244",2025-11-10 14:17:36.713,2025-11-10 14:17:36.713,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1.25A
SIRIUS Circuit breaker
","1P3RV2011-0KA10",Siemens,1,SG/250924328220,false,
920,"4513657244",2025-11-10 14:17:36.433,2025-11-10 14:17:36.433,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1.25A
SIRIUS Circuit breaker
","1P3RV2011-0KA10",Siemens,1,SG/250924328227,false,
919,"4513657244",2025-11-10 14:17:04.837,2025-11-10 14:17:04.837,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697668,false,
918,"4513657244",2025-11-10 14:16:57.656,2025-11-10 14:16:57.656,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697603,false,
917,"4513657244",2025-11-10 14:16:55.514,2025-11-10 14:16:55.514,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1.25A
SIRIUS Circuit breaker
","1P3RV2011-0KA10",Siemens,1,SG/250924328226,false,
916,"4513657244",2025-11-10 14:16:51.356,2025-11-10 14:16:51.356,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697686,false,
915,"4513657244",2025-11-10 14:16:39.677,2025-11-10 14:16:39.677,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1.25A
SIRIUS Circuit breaker
","1P3RV2011-0KA10",Siemens,1,SG/250924328212,false,
914,"4513657244",2025-11-10 14:16:31.750,2025-11-10 14:16:31.750,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250918696978,false,
913,"4513657244",2025-11-10 14:16:27.539,2025-11-10 14:16:27.539,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1.25A
SIRIUS Circuit breaker
","1P3RV2011-0KA10",Siemens,1,SG/250924328235,false,
912,"4513657244",2025-11-10 14:16:13.607,2025-11-10 14:16:13.607,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697728,false,
911,"4513657244",2025-11-10 14:16:08.825,2025-11-10 14:16:08.825,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1.25A
SIRIUS Circuit breaker
","1P3RV2011-0KA10",Siemens,1,SG/250924328217,false,
910,"4513657244",2025-11-10 14:16:02.809,2025-11-10 14:16:02.809,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697696,false,
909,"4513657244",2025-11-10 14:16:00.039,2025-11-10 14:16:00.039,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1.25A
SIRIUS Circuit breaker
","1P3RV2011-0KA10",Siemens,1,SG/250924328236,false,
908,"4513657244",2025-11-10 14:15:36.156,2025-11-10 14:15:36.156,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250918696993,false,
907,"4513657244",2025-11-10 14:15:33.247,2025-11-10 14:15:33.247,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1.25A
SIRIUS Circuit breaker
","1P3RV2011-0KA10",Siemens,1,SG/250924328224,false,
906,"4513657244",2025-11-10 14:08:49.633,2025-11-10 14:08:49.633,ES755-A2501,"CIRCUIT-BREAKER, SCREW CONNECTION 3,2A
SZ.S00; 1NO+1NC
2,2-3,2A","1P3RV2011-1DA15",Siemens,1,SG/250924331110,false,
905,"4513657244",2025-11-10 14:08:46.897,2025-11-10 14:08:46.897,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 5A
SIRIUS Circuit breaker
","1P3RV2011-1FA10",Siemens,1,SG/241023502331,false,
904,"4513657244",2025-11-10 14:08:43.521,2025-11-10 14:08:43.521,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 5A
SIRIUS Circuit breaker
","1P3RV2011-1FA10",Siemens,1,SG/241014710141,false,
903,"4513657244",2025-11-10 14:08:41.433,2025-11-10 14:08:41.433,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 5A
SIRIUS Circuit breaker
","1P3RV2011-1FA10",Siemens,1,SG/240617471193,false,
902,"4513657244",2025-11-10 14:08:38.604,2025-11-10 14:08:38.604,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 5A
SIRIUS Circuit breaker
","1P3RV2011-1FA10",Siemens,1,SG/241023502951,false,
901,"4513657244",2025-11-10 14:08:33.345,2025-11-10 14:08:33.345,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 5A
SIRIUS Circuit breaker
","1P3RV2011-1FA10",Siemens,1,SG/240327393216,false,
900,"4513657244",2025-11-10 14:08:31.311,2025-11-10 14:08:31.311,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 5A
SIRIUS Circuit breaker
","1P3RV2011-1FA10",Siemens,1,SG/241023502312,false,
899,"4513657244",2025-11-10 14:08:28.917,2025-11-10 14:08:28.917,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697702,false,
898,"4513657244",2025-11-10 14:08:26.364,2025-11-10 14:08:26.364,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250918696976,false,
897,"4513657244",2025-11-10 14:08:16.433,2025-11-10 14:08:16.433,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697595,false,
896,"4513657244",2025-11-10 14:08:14.575,2025-11-10 14:08:14.575,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697685,false,
895,"4513657244",2025-11-10 14:08:12.636,2025-11-10 14:08:12.636,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697522,false,
894,"4513657244",2025-11-10 14:08:10.501,2025-11-10 14:08:10.501,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697713,false,
893,"4513657244",2025-11-10 14:08:07.225,2025-11-10 14:08:07.225,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527975,false,
892,"4513657244",2025-11-10 14:08:05.223,2025-11-10 14:08:05.223,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527980,false,
891,"4513657244",2025-11-10 14:08:02.033,2025-11-10 14:08:02.033,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527972,false,
890,"4513657244",2025-11-10 14:07:57.494,2025-11-10 14:07:57.494,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527614,false,
889,"4513657244",2025-11-10 14:07:54.027,2025-11-10 14:07:54.027,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527603,false,
888,"4513657244",2025-11-10 14:07:51.642,2025-11-10 14:07:51.642,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527279,false,
887,"4513657244",2025-11-10 14:07:49.425,2025-11-10 14:07:49.425,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697610,false,
886,"4513657244",2025-11-10 14:07:47.371,2025-11-10 14:07:47.371,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697667,false,
885,"4513657244",2025-11-10 14:07:44.299,2025-11-10 14:07:44.299,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697700,false,
884,"4513657244",2025-11-10 14:07:41.159,2025-11-10 14:07:41.159,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697690,false,
883,"4513657244",2025-11-10 14:07:38.902,2025-11-10 14:07:38.902,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697531,false,
882,"4513657244",2025-11-10 14:07:36.768,2025-11-10 14:07:36.768,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697673,false,
881,"4513657244",2025-11-10 14:07:21.007,2025-11-10 14:07:21.007,ES755-A2501,"CIRCUIT-BREAKER, SCREW CONNECTION 3,2A
SZ.S00; 1NO+1NC
2,2-3,2A","1P3RV2011-1DA15",Siemens,1,SG/250924331130,false,
879,"4513657244",2025-11-10 14:07:15.589,2025-11-10 14:07:15.589,ES755-A2501,,"1P3RV2011-1DA10",,1,SG/250917549868,false,
878,"4513657244",2025-11-10 14:07:12.362,2025-11-10 14:07:12.362,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 5A
SIRIUS Circuit breaker
","1P3RV2011-1FA10",Siemens,1,SG/241023502965,false,
877,"4513657244",2025-11-10 14:06:59.468,2025-11-10 14:06:59.468,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 5A
SIRIUS Circuit breaker
","1P3RV2011-1FA10",Siemens,1,SG/241023502289,false,
876,"4513657244",2025-11-10 14:06:55.072,2025-11-10 14:06:55.072,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 5A
SIRIUS Circuit breaker
","1P3RV2011-1FA10",Siemens,1,SG/241023502299,false,
875,"4513657244",2025-11-10 14:06:52.846,2025-11-10 14:06:52.846,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 5A
SIRIUS Circuit breaker
","1P3RV2011-1FA10",Siemens,1,SG/241014707680,false,
874,"4513657244",2025-11-10 14:06:50.535,2025-11-10 14:06:50.535,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 5A
SIRIUS Circuit breaker
","1P3RV2011-1FA10",Siemens,1,SG/241023502972,false,
873,"4513657244",2025-11-10 14:06:47.323,2025-11-10 14:06:47.323,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 5A
SIRIUS Circuit breaker
","1P3RV2011-1FA10",Siemens,1,SG/241023502285,false,
872,"4513657244",2025-11-10 14:06:45.010,2025-11-10 14:06:45.010,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697614,false,
871,"4513657244",2025-11-10 14:06:43.104,2025-11-10 14:06:43.104,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697578,false,
870,"4513657244",2025-11-10 14:06:40.797,2025-11-10 14:06:40.797,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697600,false,
869,"4513657244",2025-11-10 14:06:38.627,2025-11-10 14:06:38.627,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697594,false,
868,"4513657244",2025-11-10 14:06:36.576,2025-11-10 14:06:36.576,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697703,false,
867,"4513657244",2025-11-10 14:06:33.980,2025-11-10 14:06:33.980,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697687,false,
866,"4513657244",2025-11-10 14:06:31.814,2025-11-10 14:06:31.814,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697676,false,
865,"4513657244",2025-11-10 14:06:28.658,2025-11-10 14:06:28.658,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527606,false,
864,"4513657244",2025-11-10 14:06:26.551,2025-11-10 14:06:26.551,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916525310,false,
863,"4513657244",2025-11-10 14:06:23.958,2025-11-10 14:06:23.958,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527900,false,
862,"4513657244",2025-11-10 14:06:21.377,2025-11-10 14:06:21.377,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527626,false,
861,"4513657244",2025-11-10 14:06:19.287,2025-11-10 14:06:19.287,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527974,false,
860,"4513657244",2025-11-10 14:06:15.959,2025-11-10 14:06:15.959,ES755-A2501,"CIRCUIT-BREAKER SCREW CONNECTION 1A
SIRIUS Circuit breaker
","1P3RV2011-0JA10",Siemens,1,SG/250916527989,false,
859,"4513657244",2025-11-10 14:06:03.620,2025-11-10 14:06:03.620,ES755-A2501,"CONTACTOR,AC3:3KW 1NO DC24V
SIRIUS Power contactor
","1P3RT2015-1BB41",Siemens,1,SG/250919697577,false,
